id,statusdesc,createdate,closeddate,lastaction,parenttype,typename,comments,streetnum,streetname,streetaddress,crossname,cityname,department,division,latitude,longitude,geolocation,typeid,parentid,deptdivid,deptdiv,status,dataset_type
1164165,IN PROGRESS,2025-09-18T09:59:00.000,,2025-09-19T06:47:00.000,BLIGHTED PROPERTIES,TALL GRASS,CALLER STATED THAT TALL GRASS AT THIS LOCATION NEEDS TO BE CUT.,1761,N 49TH ST,1761 N 49TH ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.464611,-91.141663,"
,  
(30.464611, -91.141663)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1164162,IN PROGRESS,2025-09-18T09:56:00.000,,2025-09-19T08:38:00.000,BLIGHTED PROPERTIES,TALL GRASS,VACANT LOT TO THE LEFT OF 821 HURST ST IS OVERGROWN WITH GRASS,821,HURST ST,821 HURST ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.45545,-91.169098,"
,  
(30.45545, -91.169098)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1164158,IN PROGRESS,2025-09-18T09:53:00.000,,2025-09-19T09:39:00.000,BLIGHTED PROPERTIES,TALL GRASS,CALLER STATED THAT THE VACANT LOT TO THE LEFT OF THE HOME IS OVERGROWN WITH GRASS AND HAS OLD TIRES ON THE PROPERTY.,5330,OSBORNE AVE,5330 OSBORNE AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.472815,-91.136856,"
,  
(30.472815, -91.136856)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1164134,IN PROGRESS,2025-09-18T08:52:00.000,,2025-09-19T09:09:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY","CALLER STATED THAT THERE IS JUNK, TRASH AND DEBRIS ON THE PROPERTY OF 330 N 24TH ST AND THE GRASS IS OVERGROWN.",330,N 24TH ST,330 N 24TH ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.450674,-91.163445,"
,  
(30.450674, -91.163445)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1164113,CLOSED,2025-09-18T07:40:00.000,2025-09-19T10:10:00.000,2025-09-19T10:10:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY","GOOD AFTERNOON, 311 CALL CENTER TEAM:    I AM REQUESTING THE PICKUP OF A BICYCLE DUMPED IN AN EMPTY LOT ON GOOSE STREET, PLEASE (SEE PHOTO BELOW). THE LOTS ADDRESS IS 813 GOOSE STREET, BATON ROUGE, LA 70807.  THANK YOU, GAIL HOLLINS",813,GOOSE ST,813 GOOSE ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.527805,-91.18541,"
,  
(30.527805, -91.18541)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1164112,IN PROGRESS,2025-09-18T07:37:00.000,,2025-09-19T10:30:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",CALLER STATES TRASH AND JUNK IS IN THE FRONT YARD AND BACKYARD.,8357,THELMA ST,8357 THELMA ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.523714,-91.172844,"
,  
(30.523714, -91.172844)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1164103,IN PROGRESS,2025-09-17T22:47:00.000,,2025-09-19T10:30:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",THE PROPERTY IS FULL OF JUNK TRASH AND OVERGROWN GRASS. IT LOOKS LIKE A JUNKYARD,335,CONNELL ST,335 CONNELL ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.450836,-91.157486,"
,  
(30.450836, -91.157486)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1164101,IN PROGRESS,2025-09-17T21:31:00.000,,2025-09-19T10:30:00.000,BLIGHTED PROPERTIES,TALL GRASS,"REQUEST: CUT TALL GRASS ON VACANT LOT AT LOCATION BELOW.  VACANT LOT LOCATION: - 853 N 36TH ST, BATON ROUGE, LA 70802 - PARCEL ID: 2338122 - LOT: 38 - BLOCK: 4  ISSUE: - GRASS EXCEEDS 12 INCHES FOR OVER THREE MONTHS. - TALL GRASS ATTRACTING PESTS AND RODENTS IN NEIGHBORHOOD.  CONTACT: - VERONICA E. SMITH - XXX-XXX-XXXX - LAGRITS21@YAHOO.COM AND LAGRITS21@OUTLOOK.COM",853,N 36TH ST,853 N 36TH ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.456499,-91.153709,"
,  
(30.456499, -91.153709)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1164100,CLOSED,2025-09-17T21:28:00.000,2025-09-19T10:41:00.000,2025-09-19T10:41:00.000,BLIGHTED PROPERTIES,TALL GRASS,"REQUEST: CUT TALL GRASS ON VACANT LOT AT LOCATION BELOW.  VACANT LOT LOCATION: - 861 N 36 ST, BATON ROUGE, LA 70802 - PARCEL ID: 272949 - LOT: 37 - BLOCK: 4  ISSUE: - GRASS EXCEEDS 12 INCHES FOR OVER THREE MONTHS. - TALL GRASS ATTRACTING PESTS AND RODENTS IN NEIGHBORHOOD.  CONTACT: - VERONICA E. SMITH - XXX-XXX-XXXX - LAGRITS21@YAHOO.COM AND LAGRITS21@OUTLOOK.COM",861,N 36TH ST,861 N 36TH ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.456596,-91.153717,"
,  
(30.456596, -91.153717)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1164099,CLOSED,2025-09-17T21:26:00.000,2025-09-19T10:41:00.000,2025-09-19T10:41:00.000,BLIGHTED PROPERTIES,TALL GRASS,"REQUEST: CUT TALL GRASS ON VACANT LOT AT LOCATION BELOW.  VACANT LOT LOCATION: - 909 N 36 ST, BATON ROUGE, LA 70802 - PARCEL ID: 378984 - LOT: 36 - BLOCK: 4  ISSUE: - GRASS EXCEEDS 12 INCHES FOR OVER THREE MONTHS. - TALL GRASS ATTRACTING PESTS AND RODENTS IN NEIGHBORHOOD.  CONTACT: - VERONICA E. SMITH - XXX-XXX-XXXX - LAGRITS21@YAHOO.COM AND LAGRITS21@OUTLOOK.COM",909,N 36TH ST,909 N 36TH ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.456694,-91.153717,"
,  
(30.456694, -91.153717)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1164098,IN PROGRESS,2025-09-17T21:25:00.000,,2025-09-19T10:41:00.000,BLIGHTED PROPERTIES,TALL GRASS,"REQUEST: CUT TALL GRASS ON VACANT LOT AT LOCATION BELOW.  VACANT LOT LOCATION: - 915 N 36 ST, BATON ROUGE, LA 70802 - PARCEL ID: 260533 - LOT: 35 - BLOCK: 4  ISSUE: - GRASS EXCEEDS 12 INCHES FOR OVER THREE MONTHS. - TALL GRASS ATTRACTING PESTS AND RODENTS IN NEIGHBORHOOD.  CONTACT: - VERONICA E. SMITH - XXX-XXX-XXXX - LAGRITS21@YAHOO.COM AND LAGRITS21@OUTLOOK.COM",915,N 36TH ST,915 N 36TH ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.456789,-91.153725,"
,  
(30.456789, -91.153725)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1164097,IN PROGRESS,2025-09-17T21:23:00.000,,2025-09-19T10:41:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY","REQUEST: CUT TALL GRASS AND REMOVE JUNK/TRASH ON VACANT LOT AT LOCATION BELOW.  VACANT LOT LOCATION: - 925 N 36 ST, BATON ROUGE, LA 70802 - PARCEL ID: 294640 - LOT: 34 - BLOCK: 4  ISSUE: - GRASS EXCEEDS 12 INCHES FOR OVER THREE MONTHS. - TALL GRASS ATTRACTING PESTS AND RODENTS IN NEIGHBORHOOD. - JUNK/TRASH BEHIND A BLUE SPREAD ON VACANT LOT.  CONTACT: - VERONICA E. SMITH - XXX-XXX-XXXX - LAGRITS21@YAHOO.COM AND LAGRITS21@OUTLOOK.COM",925,N 36TH ST,925 N 36TH ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.456886,-91.153725,"
,  
(30.456886, -91.153725)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1164096,IN PROGRESS,2025-09-17T21:20:00.000,,2025-09-19T10:51:00.000,BLIGHTED PROPERTIES,TALL GRASS,"REQUEST: CUT TALL GRASS ON VACANT LOT AT LOCATION BELOW.  VACANT LOT LOCATION: - 933 N 36 ST, BATON ROUGE, LA 70802 - PARCEL ID: 423572 - LOT: 32 - BLOCK: 4  ISSUE: - GRASS EXCEEDS 12 INCHES FOR OVER THREE MONTHS. - TALL GRASS ATTRACTING PESTS AND RODENTS IN NEIGHBORHOOD.  CONTACT: - VERONICA E. SMITH - XXX-XXX-XXXX - LAGRITS21@YAHOO.COM AND LAGRITS21@OUTLOOK.COM",933,N 36TH ST,933 N 36TH ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.457029,-91.153725,"
,  
(30.457029, -91.153725)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1164049,OPEN,2025-09-17T15:41:00.000,,2025-09-17T15:41:00.000,BLIGHTED PROPERTIES,TALL GRASS,13865 FLORIDA BLVD IS OVERGROWN WITH GRASS.,13865,FLORIDA BLVD,13865 FLORIDA BLVD,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.463673,-91.031822,"
,  
(30.463673, -91.031822)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,0,blight
1164048,OPEN,2025-09-17T15:40:00.000,,2025-09-17T15:40:00.000,BLIGHTED PROPERTIES,TALL GRASS,13869 FLORIDA BLVD IS OVERGROWN WITH GRASS.,13869,FLORIDA BLVD,13869 FLORIDA BLVD,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.46365,-91.031555,"
,  
(30.46365, -91.031555)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,0,blight
1164034,IN PROGRESS,2025-09-17T15:02:00.000,,2025-09-19T10:51:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",,1314,S MIKE DR,1314 S MIKE DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.464197,-91.046539,"
,  
(30.464197, -91.046539)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1164031,IN PROGRESS,2025-09-17T15:00:00.000,,2025-09-19T10:51:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",,1604,STACY DR,1604 STACY DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.467878,-91.044693,"
,  
(30.467878, -91.044693)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1164029,IN PROGRESS,2025-09-17T14:59:00.000,,2025-09-19T10:51:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",,1616,LA ANNIE DR,1616 LA ANNIE DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.467823,-91.043633,"
,  
(30.467823, -91.043633)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1164024,IN PROGRESS,2025-09-17T14:55:00.000,,2025-09-19T10:51:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",,1732,LA ANNIE DR,1732 LA ANNIE DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.468641,-91.043907,"
,  
(30.468641, -91.043907)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1164023,CLOSED,2025-09-17T14:53:00.000,2025-09-19T11:04:00.000,2025-09-19T11:04:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",,1665,LA ANNIE DR,1665 LA ANNIE DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.468306,-91.044182,"
,  
(30.468306, -91.044182)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1164019,OPEN,2025-09-17T14:51:00.000,,2025-09-17T14:51:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",,1615,N HARCO DR,1615 N HARCO DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.467688,-91.042244,"
,  
(30.467688, -91.042244)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,0,blight
1164016,OPEN,2025-09-17T14:48:00.000,,2025-09-17T14:48:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",,1582,DUCHESS DR,1582 DUCHESS DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.467335,-91.040436,"
,  
(30.467335, -91.040436)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,0,blight
1164014,OPEN,2025-09-17T14:46:00.000,,2025-09-17T14:46:00.000,BLIGHTED PROPERTIES,TALL GRASS,VACANT LOT  IS OVERGROWN GRASS NEED TO BE CUT,655,S 15TH ST,655 S 15TH ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.441868,-91.172699,"
,  
(30.441868, -91.172699)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,0,blight
1164015,OPEN,2025-09-17T14:46:00.000,,2025-09-17T14:46:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",,12361,ROBBIE AVE,12361 ROBBIE AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.465219,-91.045341,"
,  
(30.465219, -91.045341)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,0,blight
1164010,OPEN,2025-09-17T14:42:00.000,,2025-09-17T14:42:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",,12346,ROBBIE AVE,12346 ROBBIE AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.46475,-91.04554,"
,  
(30.46475, -91.04554)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,0,blight
1164009,OPEN,2025-09-17T14:40:00.000,,2025-09-17T14:40:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",,12346,WARFIELD AVE,12346 WARFIELD AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.465557,-91.045471,"
,  
(30.465557, -91.045471)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,0,blight
1164006,OPEN,2025-09-17T14:39:00.000,,2025-09-17T14:39:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",,12564,CATE AVE,12564 CATE AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.463161,-91.043571,"
,  
(30.463161, -91.043571)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,0,blight
1164004,OPEN,2025-09-17T14:37:00.000,,2025-09-17T14:37:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",,12460,CATE AVE,12460 CATE AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.463158,-91.044403,"
,  
(30.463158, -91.044403)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,0,blight
1164003,OPEN,2025-09-17T14:36:00.000,,2025-09-17T14:36:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",,12386,CATE AVE,12386 CATE AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.463154,-91.045166,"
,  
(30.463154, -91.045166)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,0,blight
1164002,OPEN,2025-09-17T14:35:00.000,,2025-09-17T14:35:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",ILLEGAL DUMPING,3124,MISSION DR,3124 MISSION DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.47731,-91.144707,"
,  
(30.47731, -91.144707)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,0,blight
1164000,OPEN,2025-09-17T14:34:00.000,,2025-09-17T14:34:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",,1187,CRISTY DR,1187 CRISTY DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.463104,-91.046135,"
,  
(30.463104, -91.046135)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,0,blight
1163997,OPEN,2025-09-17T14:31:00.000,,2025-09-17T14:31:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",,1508,MARQUE ANN DR,1508 MARQUE ANN DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.462568,-91.043358,"
,  
(30.462568, -91.043358)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,0,blight
1163995,OPEN,2025-09-17T14:30:00.000,,2025-09-17T14:30:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",,12521,SHAY AVE,12521 SHAY AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.462828,-91.043976,"
,  
(30.462828, -91.043976)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,0,blight
1163993,OPEN,2025-09-17T14:28:00.000,,2025-09-17T14:28:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",,12486,SHAY AVE,12486 SHAY AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.462336,-91.044106,"
,  
(30.462336, -91.044106)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,0,blight
1163982,OPEN,2025-09-17T14:12:00.000,,2025-09-17T14:12:00.000,BLIGHTED PROPERTIES,TALL GRASS,OVERGROWN GRASS,23911,PLANK RD,23911 PLANK RD,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.460003,-91.167061,"
,  
(30.460003, -91.167061)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,0,blight
1163973,OPEN,2025-09-17T13:54:00.000,,2025-09-17T13:54:00.000,BLIGHTED PROPERTIES,TALL GRASS,TALL GRASS IN THE FRONT AND BACK OF THE UNOCCPIED PROPERTY,4957,E BROOKSTOWN DR,4957 E BROOKSTOWN DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.496143,-91.128754,"
,  
(30.496143, -91.128754)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,0,blight
1163963,CLOSED,2025-09-17T13:48:00.000,2025-09-17T14:00:00.000,2025-09-17T14:00:00.000,BLIGHTED PROPERTIES,TALL GRASS,CALLER STATED THAT THE HOME AT 9355 MOLLYLEA DR IS OVERGROWN WITH GRASS.,9355,MOLLYLEA DR,9355 MOLLYLEA DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.452854,-91.085075,"
,  
(30.452854, -91.085075)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1163956,OPEN,2025-09-17T13:31:00.000,,2025-09-17T13:31:00.000,BLIGHTED PROPERTIES,TALL GRASS,CALLER STATED THAT THE GRASS IS OVERGROWN AT THE CORNER OF HAMMOND AND ST GERARD.  OBSTRUCTING THE VIEW OF ONCOMING TRAFFIC,,HAMMOND ST,HAMMOND ST,ST GERARD AVE,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.496235,-91.129532,"
,  
(30.496235, -91.129532)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,0,blight
1163955,OPEN,2025-09-17T13:30:00.000,,2025-09-17T13:30:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY","JUNK, TRASH AND DEBRIS NEEDED FOR PICKUP NEAR THE CORNER OF KISSEL AND PEERLESS",5017,PEERLESS ST,5017 PEERLESS ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.516731,-91.141251,"
,  
(30.516731, -91.141251)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,0,blight
1163945,IN PROGRESS,2025-09-17T13:06:00.000,,2025-09-17T13:29:00.000,BLIGHTED PROPERTIES,PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN,ABANDONED HOME NEEDS TO BE CONDEMNED,5128,UNDERWOOD AVE,5128 UNDERWOOD AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.473631,-91.139206,"
,  
(30.473631, -91.139206)",172988,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1163937,IN PROGRESS,2025-09-17T12:58:00.000,,2025-09-19T11:15:00.000,BLIGHTED PROPERTIES,TALL GRASS,TALL GRASS AT CORNER OF LEE DRIVE AND SWEETBRIAR,1745,LEE DR,1745 LEE DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.411388,-91.146828,"
,  
(30.411388, -91.146828)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1163911,OPEN,2025-09-17T12:04:00.000,,2025-09-17T12:04:00.000,BLIGHTED PROPERTIES,"JUNK, INOPERABLE, OR ABANDONED VEHICLE",OCCUPIED PROPERTY  HAS INOPERABLE VEHICLES IN THE YARD NEED TO BE REMOVED AND JUNK AND DEBRIS NEED TO BE CLEANED UP,12354,N YORKDALE DR,12354 N YORKDALE DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.55859,-91.121559,"
,  
(30.55859, -91.121559)",172986,172971,59,DOD - BLIGHT ENFORCEMENT,0,blight
1163909,OPEN,2025-09-17T12:01:00.000,,2025-09-17T12:01:00.000,BLIGHTED PROPERTIES,TALL GRASS,OCCUPIED PROPERTY  FRONT AND BACK YARD IS OVERGROWN NEED TO BE CUT AND INOPERABLE VEHICLES IN THE YARD NEED TO BE REMOVED,12362,N YORKDALE DR,12362 N YORKDALE DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.558773,-91.121574,"
,  
(30.558773, -91.121574)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,0,blight
1163906,OPEN,2025-09-17T12:00:00.000,,2025-09-17T12:00:00.000,BLIGHTED PROPERTIES,TALL GRASS,VACANT LOT TALL GRASS NEEDS TO BE CUT.,124,N BAXTER ST,124 N BAXTER ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.448519,-91.16481,"
,  
(30.448519, -91.16481)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,0,blight
1163903,OPEN,2025-09-17T11:57:00.000,,2025-09-17T11:57:00.000,BLIGHTED PROPERTIES,"JUNK, INOPERABLE, OR ABANDONED VEHICLE","WEDNESDAY, SEPTEMBER 17, 2025; DIRECTLY AT 934 WEST ROOSEVELT STREET,  ON THE RIGHT OF ADDRESS LISTED AGAIN AN ABANDON WHITE VAN BLOCKING THE SIDEWALK. AT THE ABANDON/VACANT HOUSE SURROUNDED BY OVERFLOW OF TRASH/DEBRIS/GARBAGE/OVERFLOW OF BARRELS OVERFLOWING WITH TRASH/GARBAGE. THIS IS A CONSTANT EYESORE & HOMELESSNESS IS LIVING ON ABANDON HOUSE/LOT/S. THEY ARE BURNING TRASH/DEBRIS, PILE HIGH OF GARBAGE/TRASH/EMPTY BEER/DRINK CANS THAT NEEDS TO BE REMOVED, COMPLETELY CLEARED/CLEANED. HORRIBLE SITE & DANGEROUS FOR SCHOLL AGE CHILDREN GOING TO & FROM SCHOOL LSU STUDENTS WALKING TOO & FROM SCHOOL.",934,W ROOSEVELT ST,934 W ROOSEVELT ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.421726,-91.188248,"
,  
(30.421726, -91.188248)",172986,172971,59,DOD - BLIGHT ENFORCEMENT,0,blight
1163897,OPEN,2025-09-17T11:53:00.000,,2025-09-17T11:53:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY","WEDNESDAY, SEPTEMBER 17, 2025; DIRECTLY AT 934 WEST ROOSEVELT STREET, IS AN ABANDON/VACANT HOUSE SURROUNDED BY OVERFLOW OF TRASH/DEBRIS/GARBAGE/OVERFLOW OF BARRELS OVERFLOWING WITH TRASH/GARBAGE. THIS IS A CONSTANT EYESORE & HOMELESSNESS IS LIVING ON ABANDON HOUSE/LOT/S. THEY ARE BURNING TRASH/DEBRIS, PILE HIGH OF GARBAGE/TRASH/EMPTY BEER/DRINK CANS THAT NEEDS TO BE REMOVED, COMPLETELY CLEARED/CLEANED. HORRIBLE SITE & DANGEROUS FOR SCHOLL AGE CHILDREN GOING TO & FROM SCHOOL LSU STUDENTS WALKING TOO & FROM SCHOOL.",934,W ROOSEVELT ST,934 W ROOSEVELT ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.421726,-91.188248,"
,  
(30.421726, -91.188248)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,0,blight
1163896,OPEN,2025-09-17T11:50:00.000,,2025-09-17T11:50:00.000,BLIGHTED PROPERTIES,PROPERTY MISSING WINDOWS OR DOORS,"2469 69TH AVE HAS BEEN REPORTED AS A BLIGHTED HOME WITH BROKEN WINDOWPANES, OVERGROWN GRASS, AND DEBRIS WHICH IS CAUSING RODENTS AND DRUG ACTIVITY IN THE AREA.",2469,69TH AVE,2469 69TH AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.512606,-91.166779,"
,  
(30.512606, -91.166779)",172987,172971,59,DOD - BLIGHT ENFORCEMENT,0,blight
1163895,OPEN,2025-09-17T11:47:00.000,,2025-09-17T11:47:00.000,BLIGHTED PROPERTIES,TALL GRASS,MR. CALVIN COLEMAN IS REPORTING THE FOLLOWING ADDRESS 5398 RICKOVER DR. HE STATES THAT THE HOME HAS DEBRIS AND OVERGROWN GRASS SO TALL IN THE BACK YARD THAT YOU CAN BARELY SEE THE HOME. BECAUSE OF THIS HE AND OTHER NEIGHBORS WHO ARE BEHIND THIS HOME ARE HAVING ISSUES WITH RODENTS.,5398,RICKOVER DR,5398 RICKOVER DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.555521,-91.138474,"
,  
(30.555521, -91.138474)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,0,blight
1163894,IN PROGRESS,2025-09-17T11:43:00.000,,2025-09-19T07:56:00.000,BLIGHTED PROPERTIES,TALL GRASS,THE VACANT LOT AT THE INTERSECTION OF S. 12TH ST. AND CHARLES T SMITH DRIVE NEEDS TO BE CUT AT HOMEOWNERS REQUEST,,S 12TH ST,S 12TH ST,CHARLES T. SMITH DR,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.446188,-91.177116,"
,  
(30.446188, -91.177116)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
